OBJECTID,LANDUSECODE,LANDUSEDESC,BASEELEV,HEIGHT,Revision,Priordraft,Area,Perimeter,ACREAGE,GlobalID,LASTUPDATE,LASTEDITOR,SHAPE_Length,SHAPE_Area
3260,MF-MED,,,, , ,0,1119.17927752,1.95,{F6BE82A8-840D-4FB5-AD2F-035FD33B05AA},2020/02/07 21:12:12+00,Payne.Ringling,1119.17922696586,85003.6806124684
3261,SF-VL,,,, , ,0,3640.72865684,6.25,{4B182FA4-0854-4639-8CB3-B4074C7EE938},2020/02/07 21:12:12+00,Payne.Ringling,3640.72895084563,272203.755680371
3262,SF-LOW,,,, , ,0,1136.27227328,1.25,{65F1F91C-A1A5-4B07-BC14-8043EF0BA27F},2020/02/07 21:12:12+00,Payne.Ringling,1136.27248857044,54446.8334891551
3263,SF-VL,,,, , ,0,2715.31714435,7.03,{5617C457-08E5-41DE-BE72-202A58B1B491},2020/02/07 21:12:12+00,Payne.Ringling,2715.31687640462,306208.418530893
3264,NC,,,, , ,0,974.65541079,1.28,{521F873B-3952-4FA1-B07C-6604F552F8B8},2020/02/07 21:12:12+00,Payne.Ringling,974.655202333627,55669.522179549
3265,NC,,,, , ,0,710.1397998,0.59,{0ADFE223-9482-490B-8686-C4B37E711093},2020/02/07 21:12:12+00,Payne.Ringling,710.139692957586,25507.2834487038
3266,MR-8,,,, , ,0,1177.63806018,1.21,{B38C4285-5FA2-4E99-B8CA-B8A1E2F00258},2020/02/07 21:12:12+00,Payne.Ringling,1177.63767139547,52716.6862390236
3267,MR-8,,,, , ,0,1702.0198753,3.49,{09DF4631-5C2B-452F-8CE0-E2E3EBF4069C},2020/02/07 21:12:12+00,Payne.Ringling,1702.01967084757,152169.667529921
3268,CC,,,, , ,0,901.82630553,0.92,{6A117C73-A3E1-4085-988C-EE4B5B5012D1},2020/02/07 21:12:12+00,Payne.Ringling,901.825973023608,40004.4025177228
3269,NO,,,, , ,0,1474.85326666,2.8,{D596743D-8811-4911-9049-7A71279BCDAA},2020/02/07 21:12:12+00,Payne.Ringling,1474.85313054867,121989.827389423
3270,SF-LOW,,,, , ,0,1774.87750667,3.95,{9108FB68-61B9-4DBE-9385-0EB53765BA5E},2020/02/07 21:12:12+00,Payne.Ringling,1774.87789415752,172013.114834448
3271,SF-LOW,,,, , ,0,1754.7918832,3.88,{F6962DD3-484E-48CD-8D2E-FD6007C9B6E0},2020/02/07 21:12:12+00,Payne.Ringling,1754.79222944754,169122.657267059
3272,SF-LOW,,,, , ,0,1775.09596286,3.95,{181EB1C8-7CA4-4443-929F-3303EAD68005},2020/02/07 21:12:12+00,Payne.Ringling,1775.09610304068,172055.689231204
3273,SF-LOW,,,, , ,0,1455.18380682,1.92,{00141FA7-8355-4B9E-B224-D035DF174686},2020/02/07 21:12:12+00,Payne.Ringling,1455.18351357827,83512.4164102901
3274,SF-LOW,,,, , ,0,1463.13022982,1.93,{8F1B36E1-1676-4085-982B-F38AAE6496B1},2020/02/07 21:12:12+00,Payne.Ringling,1463.13018042008,84232.8087086253
3275,SF-VL,,,, , ,0,4695.18321543,7.91,{4943B64B-F7BA-4773-9D54-BF2AC6D8EED9},2020/02/07 21:12:12+00,Payne.Ringling,4695.1832069222,344743.118841684
3276,SF-VL,,,, , ,0,1382.21844705,2.84,{80B307DC-22EA-449E-BADE-237D851C86DA},2020/02/07 21:12:12+00,Payne.Ringling,1382.21884021317,123624.147589269
3277,SF-LOW,,,, , ,0,1381.87672947,2.51,{57C3D850-85D8-4E34-86E8-CBB391B019D9},2020/02/07 21:12:12+00,Payne.Ringling,1381.87666391273,109123.151479871
3278,NO,,,, , ,0,733.29632186,0.73,{03532A57-A89B-41D0-96D3-863535C32D97},2020/02/07 21:12:12+00,Payne.Ringling,733.296262641576,31741.1168147997
3279,MF-MOD,,,, , ,0,1683.8138955,3.4,{80091736-431C-446A-BD0D-A3C95C58DAE4},2020/02/07 21:12:12+00,Payne.Ringling,1683.95796475594,147983.127396856
3280,SF-VL,,,, , ,0,7878.30058568,13.55,{373FA7DF-A074-40B2-8CD8-43E633A7E721},2020/02/07 21:12:12+00,Payne.Ringling,7878.30053851039,590337.529999702
3281,NC,,,, , ,0,1029.99030247,1.06,{1D5B4E5E-7ACA-4EC3-83E4-D2AF63139A56},2020/02/07 21:12:12+00,Payne.Ringling,1029.98964216467,45997.0993321519
3282,MR-8,,,, , ,0,387.97559421,0.21,{9AAE25AD-0776-4E2D-9BC9-AF8D286DE8BC},2020/02/07 21:12:12+00,Payne.Ringling,387.975549693212,9083.52952870334
3283,SF-VL,,,, , ,0,1455.44720187,1.92,{36F9F20E-1E10-4CC1-96B8-496D0CCCE308},2020/02/07 21:12:12+00,Payne.Ringling,1455.44813777482,83705.3515590068
3284,SF-VL,,,, , ,0,1463.09722071,1.94,{84818AC9-7731-4310-B416-A8FD44BA2EF4},2020/02/07 21:12:12+00,Payne.Ringling,1463.09767776075,84307.1263375397
3285,MF-MED,,,, , ,0,1700.5183307,3.34,{06298E11-A744-4ED6-AA87-D2C185697CEE},2020/02/07 21:12:12+00,Payne.Ringling,1700.51816728862,145698.546454834
3286,SF-VL,,,, , ,0,1140.61398886,2.05,{1A5C1CCE-CD47-4E80-91FC-025EDFABAC43},2020/02/07 21:12:12+00,Payne.Ringling,1140.61386860789,89129.2571170236
3287,SF-VL,,,, , ,0,1576.27883905,2.86,{1D09D3F9-7761-4322-90E8-921DD6108732},2020/02/07 21:12:12+00,Payne.Ringling,1576.27875465192,124525.051213956
3288,SF-VL,,,, , ,0,2687.16802207,6.84,{8D4C99DC-24E6-44AF-8EBF-843507EC2E4A},2020/02/07 21:12:12+00,Payne.Ringling,2687.16778801168,298050.070580601
3289,CC,,,, , ,0,802.94907251,0.76,{2D504CAE-35A7-4886-9FA9-79BD0823EADA},2020/02/07 21:12:12+00,Payne.Ringling,802.94926808252,33024.1228650988
3290,NO,,,, , ,0,1472.91954153,2.96,{B44248BD-1D1E-4FBF-B5AD-E533DB765DB6},2020/02/07 21:12:12+00,Payne.Ringling,1472.91946854577,128831.740141784
3291,SF-LOW,,,, , ,0,1772.78644956,3.94,{27C8A332-7A4C-4E83-BBAD-B9BAD14842D4},2020/02/07 21:12:12+00,Payne.Ringling,1772.78675825758,171697.758177096
3292,SF-LOW,,,, , ,0,1752.69706441,3.88,{9D9B8D2D-D06B-4196-B792-8A74A9BABB31},2020/02/07 21:12:12+00,Payne.Ringling,1752.69733218842,168834.775437345
3293,SF-LOW,,,, , ,0,1773.34634619,3.94,{AE169623-407D-4673-9E63-41148C20D3B2},2020/02/07 21:12:12+00,Payne.Ringling,1773.34616239651,171795.817823233
3294,SF-VL,,,, , ,0,1741.19225291,3.84,{DB8E9BEE-6559-4668-84BF-53AF69C757E0},2020/02/07 21:12:12+00,Payne.Ringling,1741.19221542232,167198.120345098
3295,SF-VL,,,, , ,0,1751.34951119,3.87,{B65FC72D-4A7E-4AFA-9EEC-BD55CAD885FA},2020/02/07 21:12:12+00,Payne.Ringling,1751.3497004335,168576.785013746
3296,NC,,,, , ,0,918.42515387,1.19,{CFFAE5DD-7213-4E14-873F-ABFAD439B113},2020/02/07 21:12:12+00,Payne.Ringling,918.424916988283,51786.1673527248
3297,NC,,,, , ,0,720.14155076,0.6,{2A00BE61-AEF1-4A94-AB01-4745DE5935CE},2020/02/07 21:12:12+00,Payne.Ringling,720.140766724066,26007.3205728861
3298,NC,,,, , ,0,1168.89808681,1.16,{5A6B4298-524F-4EB5-B72D-7A8F5541A52A},2020/02/07 21:12:12+00,Payne.Ringling,1168.89837255502,50343.1041149518
3299,NC,,,, , ,0,1210.08463144,1.21,{8B959E11-9DBD-4C25-BF89-77B87553D0C6},2020/02/07 21:12:12+00,Payne.Ringling,1210.08483658005,52498.2449568871
3300,CC,,,, , ,0,684.36713605,0.49,{1B60D7EE-149F-4DB7-9AC3-1BE3C1AEDDB7},2020/02/07 21:12:12+00,Payne.Ringling,684.36749041559,21220.6430279188
3301,SF-VL,,,, , ,0,3423.66767658,5.5,{CD48804A-FFAB-4EC7-B040-279D988657D8},2020/02/07 21:12:12+00,Payne.Ringling,3423.66742180414,239640.13894123
3302,SF-VL,,,, , ,0,1201.43065129,2.11,{4B4F7040-5470-40DA-89FA-223609956BE5},2020/02/07 21:12:12+00,Payne.Ringling,1201.43065439754,91858.9982069286
3303,SF-VL,,,, , ,0,1079.95145532,1.75,{C51F0BA3-FFA1-4CF5-AFD7-BEBC25037FDE},2020/02/07 21:12:12+00,Payne.Ringling,1079.95143835102,76219.6195181809
3304,SF-LOW,,,, , ,0,1388.86067332,2.52,{F8B18936-965F-4862-B8B1-A351C3F77941},2020/02/07 21:12:12+00,Payne.Ringling,1388.86053320001,109922.01995866
3305,NO,,,, , ,0,729.02173272,0.72,{D828D3C7-9242-443B-B368-8559ECFB54F6},2020/02/07 21:12:12+00,Payne.Ringling,729.021660747546,31567.927018966
3306,NO,,,, , ,0,674.15392733,0.62,{86D123D9-8D63-472E-8B60-642692CB4C56},2020/02/07 21:12:12+00,Payne.Ringling,689.337522878316,26901.3036355788
3307,SF-VL,,,, , ,0,934.97036078,1.09,{C81E139D-6034-456C-9A5E-3978CEC82C16},2020/02/07 21:12:12+00,Payne.Ringling,934.970479300735,47643.8554735781
3308,NC,,,, , ,0,386.25987758,0.19,{801A1D16-4885-4991-9D09-6C32EA59EC92},2020/02/07 21:12:12+00,Payne.Ringling,386.259735522776,8198.30964450576
3309,NO,,,, , ,0,1094.02124859,1.25,{ED872772-80D6-4012-83BF-B3D509696FC9},2020/02/07 21:12:12+00,Payne.Ringling,1094.02066268949,54304.0854610191
3310,SF-VL,,,, , ,0,2277.67383952,5.07,{85A1AC3F-B09B-4ECC-9B0B-05DA6D0E2B2D},2020/02/07 21:12:12+00,Payne.Ringling,2277.67359421305,220794.285554461
3311,NO,,,, , ,0,1261.15118528,1.5,{46E1229F-5D37-40F5-8C86-51E433DEB495},2020/02/07 21:12:12+00,Payne.Ringling,1261.15112419151,65302.4375158669
3312,SF-VL,,,, , ,0,1762.40297713,3.62,{257CDD95-5038-41C4-88CE-95BE279D80F9},2020/02/07 21:12:12+00,Payne.Ringling,1762.40313432601,157756.829421616
3313,SF-VL,,,, , ,0,9411.58810718,15.47,{B8B48295-4EDC-45CB-9532-02562D71E15E},2020/02/07 21:12:12+00,Payne.Ringling,9411.58878738185,674061.77964593
3314,SF-VL,,,, , ,0,1928.71621967,4.08,{2171F7E4-AA34-42CF-9BCC-FCC987FFA4B5},2020/02/07 21:12:12+00,Payne.Ringling,1928.71629034209,177723.273711248
3315,SF-VL,,,, , ,0,1462.48635904,3.18,{10BB9CC8-79FB-4D0A-822D-E45716873186},2020/02/07 21:12:12+00,Payne.Ringling,1462.48659389548,138588.825093516
3316,SF-VL,,,, , ,0,9946.62722088,15.38,{3851585A-096C-435A-89B8-55583A3505C0},2020/02/07 21:12:12+00,Payne.Ringling,9946.6277280026,669995.104707396
3317,SF-VL,,,, , ,0,1292.56038305,1.94,{DD6E127A-BF7C-4A22-A3AE-D34118D0669E},2020/02/07 21:12:12+00,Payne.Ringling,1292.56030574572,84573.8476199149
3318,SF-VL,,,, , ,0,1519.42380779,2.09,{09C444F9-C3B2-4FC1-A9B5-E750DF19A8B6},2020/02/07 21:12:12+00,Payne.Ringling,1519.42381984556,90845.24761305
3319,SF-LOW,,,, , ,0,2752.00840794,6.33,{DD7E848F-374D-4C98-B0A2-C4A42F2145C4},2020/02/07 21:12:12+00,Payne.Ringling,2752.00760647036,275806.445839598
3320,COI,,,, , ,0,687.13505156,0.59,{F1529329-CB32-488F-A359-A169F8B8E736},2020/02/07 21:12:12+00,Payne.Ringling,687.134851398697,25542.9663567599
3321,SF-LOW,,,, , ,0,1644.55960614,3.21,{67C32400-CCEC-4ABD-A014-6C4548FB159E},2020/02/07 21:12:12+00,Payne.Ringling,1644.55943309236,139695.134369028
3322,SF-LOW,,,, , ,0,1422.26594746,2.28,{FC027428-6CBB-4763-8FA5-F053E799C868},2020/02/07 21:12:12+00,Payne.Ringling,1422.26589311206,99305.2406800038
3323,COI,,,, , ,0,875.51286154,0.76,{24E7B8DB-953C-4CF7-BAD0-03DA622B9915},2020/02/07 21:12:12+00,Payne.Ringling,875.512736993821,33087.0707055239
3324,SF-LOW,,,, , ,0,2833.95434823,6.24,{BF8F1333-EE70-4FA6-9620-D2E54D5E839A},2020/02/07 21:12:12+00,Payne.Ringling,2833.95400878972,271960.959084818
3325,SF-VL,,,, , ,0,3963.49496917,8.83,{41B5B462-E150-4FBA-89C6-0E33EDF8BAA9},2020/02/07 21:12:12+00,Payne.Ringling,3963.49471917172,384631.16389941
3326,SF-VL,,,, , ,0,5515.73247835,13.14,{A6BB0171-744B-41A0-A4F7-C85786AA6190},2020/02/07 21:12:12+00,Payne.Ringling,5515.73196725922,572462.494220349
3327,SF-VL,,,, , ,0,1323.66890945,2.14,{D6FCF965-2F06-40FD-AD22-0CAF1A996219},2020/02/07 21:12:12+00,Payne.Ringling,1323.66903948548,93054.9188258949
3328,SF-VL,,,, , ,0,1917.04820767,3.67,{2D6D50A7-23AE-4DC8-B6EE-2D7CE31CEA61},2020/02/07 21:12:12+00,Payne.Ringling,1917.04797371969,159968.949196481
3329,NO,,,, , ,0,655.78720712,0.55,{1E5CDFC5-713A-41A3-BAD0-1CA11FFCFB16},2020/02/07 21:12:12+00,Payne.Ringling,655.787304470783,23826.1871278366
3330,SF-VL,,,, , ,0,2898.00566437,4.59,{E04F7A6C-2C17-4665-9BEA-58ABA46BEA35},2020/02/07 21:12:12+00,Payne.Ringling,2898.00561784288,199832.598029978
3331,RR,,,, , ,0,1103.57006986,1.7,{262E4DA8-9989-4D18-BA48-FE1DBEAA0559},2020/02/07 21:12:12+00,Payne.Ringling,1103.57055624398,74054.8025944644
3332,SF-VL,,,, , ,0,658.92963796,0.42,{36F5B01D-F219-40C1-8D64-71609BD0C210},2020/02/07 21:12:12+00,Payne.Ringling,658.929682355925,18468.887046419
3333,SF-VL,,,, , ,0,1350.50515333,2.9,{7C266B98-2172-4C84-BAD9-56331D6B51EF},2020/02/07 21:12:12+00,Payne.Ringling,1350.50518394623,126395.784872362
3334,SF-VL,,,, , ,0,8401.85322795,15.6,{10F211EA-EE62-4DF7-A1EC-68E71A8FEB58},2020/02/07 21:12:12+00,Payne.Ringling,8401.85340083236,679450.149789014
3335,SF-VL,,,, , ,0,1504.98329497,2.85,{3E56E21B-35E7-4F0C-8666-AB9611AA3519},2020/02/07 21:12:12+00,Payne.Ringling,1504.98336267446,124308.562050824
3336,SF-VL,,,, , ,0,1568.50493291,2.86,{9BE59214-B4D3-46A2-817D-32C831D09001},2020/02/07 21:12:12+00,Payne.Ringling,1568.50490368855,124661.73046255
3337,SF-VL,,,, , ,0,405.58883856,0.24,{7B5AB430-AC69-4FD4-9817-4AB9FAC00CD3},2020/02/07 21:12:12+00,Payne.Ringling,405.589125772804,10607.3255399087
3338,SF-LOW,,,, , ,0,3976.27143212,9.42,{0E34158A-73E1-4D9F-9AD1-2B2890231145},2020/02/07 21:12:12+00,Payne.Ringling,3976.27139276241,410275.689798722
3339,SF-VL,,,, , ,0,3479.91309229,7.54,{F53E413D-BEC6-407D-9F70-D1BF6391B18D},2020/02/07 21:12:12+00,Payne.Ringling,3479.91287701161,328432.506400864
3340,SF-VL,,,, , ,0,3030.56823179,6.36,{B1ED7624-1EF7-4BFA-89D6-FD697A8AB4FA},2020/02/07 21:12:12+00,Payne.Ringling,3030.56784980581,277046.960544387
3341,MF-MOD,,,,Yes, ,0,1917.66008939,3.86,{E2943CAA-CBDE-4DA4-9D1F-F1317779BCF7},2020/02/07 21:12:12+00,Payne.Ringling,1917.65989523302,168255.891950535
3342,SF-VL,,,, , ,0,3010.0724963,5.78,{146A1C26-95F6-40B6-A9F6-6EF66033E614},2020/02/07 21:12:12+00,Payne.Ringling,2787.93087030409,251630.208356278
3343,COI,,,, , ,0,697.16950593,0.53,{88664F1D-EF8B-47B2-B3BD-B1DEB669DED2},2020/02/07 21:12:12+00,Payne.Ringling,697.169513047013,23162.7052179573
3344,SF-LOW,,,, , ,0,2754.46769703,6.23,{961C7D7E-DEE5-4E9F-A2FD-4FB082BA437D},2020/02/07 21:12:12+00,Payne.Ringling,2754.46785487742,271208.004710654
3345,SF-LOW,,,, , ,0,1646.15208253,3.21,{59CB9DB2-9E68-4DFB-A025-3923ECE96A44},2020/02/07 21:12:12+00,Payne.Ringling,1646.15197920796,139888.297190281
3346,SF-LOW,,,, , ,0,1677.41143638,3.34,{C281EFF0-735A-4BE3-A8C1-BE7FE747942F},2020/02/07 21:12:12+00,Payne.Ringling,1677.41117574781,145418.459847339
3347,SF-LOW,,,, , ,0,1411.05416691,2.37,{22B7CB42-8C1B-46C1-B0B1-8CEC0E8E3942},2020/02/07 21:12:12+00,Payne.Ringling,1411.0543910973,103095.477616692
3348,COI,,,, , ,0,806.01855051,0.7,{C23AC4D6-A5B9-436F-B8C7-C2F1F2BCEE9E},2020/02/07 21:12:12+00,Payne.Ringling,806.018291604862,30486.6730463242
3349,SF-VL,,,, , ,0,2252.10216764,2.48,{D355863D-3F14-4C0C-B23C-E5F55418E439},2020/02/07 21:12:12+00,Payne.Ringling,2252.10205129218,108208.092848907
3350,SF-VL,,,, , ,0,1241.66063393,2.19,{66DAC180-D186-4431-987E-8DB0D843375D},2020/02/07 21:12:12+00,Payne.Ringling,1241.66032758249,95502.1766362852
3351,SF-VL,,,, , ,0,1667.2857495,3.18,{FDDC1CC9-568E-4839-8659-9429E4F41033},2020/02/07 21:12:12+00,Payne.Ringling,1667.28574371749,138500.724672731
3352,MF-MOD,,,, , ,0,2038.34469852,4.21,{AED2EA94-7083-428B-B703-00D48A94CBD9},2020/02/07 21:12:12+00,Payne.Ringling,2038.34455908974,183177.127731119
3353,SF-VL,,,, , ,0,1316.00330888,2.38,{8F6F29DF-A965-461C-B590-A735D387557D},2020/02/07 21:12:12+00,Payne.Ringling,1316.00344474269,103794.869453157
3354,COI,,,, , ,0,719.91934432,0.66,{3F25515A-6AD5-49B1-82F9-6F9506478C8C},2020/02/07 21:12:12+00,Payne.Ringling,719.919813541776,28744.5383605774
3355,SF-LOW,,,, , ,0,2664.15355783,6.02,{F689EE24-FC0A-49D8-9F3C-584BB9ED138D},2020/02/07 21:12:12+00,Payne.Ringling,2664.15354868331,262111.888745983
3356,SF-LOW,,,, , ,0,1647.74698317,3.22,{C8CEDA9B-112E-473D-B39D-DCCE24F228C4},2020/02/07 21:12:12+00,Payne.Ringling,1647.74728289428,140081.731051132
3357,SF-LOW,,,, , ,0,1413.64666632,2.47,{C8D8FDD3-6B95-4C6C-9EDC-9B55F44FBACA},2021/08/13 18:38:17+00,Jason.Herman1,1554.52988650011,99312.9159912108
3358,COI,,,, , ,0,735.79810522,0.61,{C6421987-0B0F-40E9-BD79-94BB05A41D37},2020/02/07 21:12:12+00,Payne.Ringling,735.79856993976,26415.0452998663
3359,SF-VL,,,, , ,0,269.39642223,0.09,{9A4B1A1C-D67D-4BFD-B1F9-F7D28186E9F1},2020/02/07 21:12:12+00,Payne.Ringling,269.396401438198,3715.91051762638
3360,SF-VL,,,, , ,0,1568.86648764,3.24,{A028AD68-F6B4-40F9-9F2D-5D8CCEDB6EE1},2020/02/07 21:12:12+00,Payne.Ringling,1568.86630426286,141305.037043661
3361,SF-VL,,,, , ,0,1605.56127562,3.18,{B101C404-B17D-467C-A81F-952558CBEBE5},2020/02/07 21:12:12+00,Payne.Ringling,1605.5611353687,138526.113346543
3362,SF-VL,,,, , ,0,3439.40671506,7.31,{298DE741-5452-4BB5-AFC6-45025D841846},2020/02/07 21:12:12+00,Payne.Ringling,3439.40636130251,318573.88505758
3363,MF-MOD,,,, , ,0,1718.4581388,3.41,{813CB294-7E05-4291-B57B-064658843630},2020/02/07 21:12:12+00,Payne.Ringling,1718.45825901722,148597.276411237
3364,SF-LOW,,,, , ,0,1292.60536883,2.14,{1D22C742-85BF-4A60-9E57-7EF890091972},2020/02/07 21:12:12+00,Payne.Ringling,1292.60523886817,93091.7089347019
3365,SF-VL,,,, , ,0,472.58729976,0.19,{32D0D61F-678F-4B37-A484-21C676C1D2B0},2020/02/07 21:12:12+00,Payne.Ringling,472.587172498623,8420.55615631392
3366,COI,,,, , ,0,712.61089528,0.64,{E1B97BCF-007F-4D98-9F28-C9CD8C24446F},2020/02/07 21:12:12+00,Payne.Ringling,712.611214740419,27875.8212650477
3367,SF-LOW,,,, , ,0,2639.99880809,5.95,{48ABA3C4-135F-406D-8A28-D6E7674C1F48},2020/02/07 21:12:12+00,Payne.Ringling,2639.99866829554,259180.342198103
3368,SF-LOW,,,, , ,0,4663.27072436,8.79,{4CDB11BA-ACDA-40BD-AAE3-D4AA78540576},2020/02/07 21:12:12+00,Payne.Ringling,4663.2707072655,383065.449318003
3369,SF-LOW,,,, , ,0,1649.33949177,3.22,{5A93170F-EC8E-49EE-A7DD-644F79EA7436},2020/02/07 21:12:12+00,Payne.Ringling,1649.33988700581,140273.220078035
3370,SF-LOW,,,, , ,0,1417.24174163,2.48,{143B74F5-7336-4DD2-805F-6F88C94327E7},2020/02/07 21:12:12+00,Payne.Ringling,1417.24196873526,108174.293459602
3371,COI,,,, , ,0,737.26860515,0.61,{964F1262-3EC6-4AF6-8BD4-6812CD48290D},2020/02/07 21:12:12+00,Payne.Ringling,737.26892716039,26578.1750147029
3372,SF-VL,,,, , ,0,1121.72828425,1.8,{F7E52847-C025-4A20-A9FC-9B4104E58976},2020/02/07 21:12:12+00,Payne.Ringling,1121.72839765265,78200.1939292696
3373,MF-MOD,,,,Yes, ,0,1263.07599674,1.04,{04C1BE55-73BD-448B-92E7-F29CFEB47241},2020/02/07 21:12:12+00,Payne.Ringling,1263.07590413367,45430.7880525117
3374,SF-LOW,,,, , ,0,1455.0970479,2.81,{5100DADE-886A-416A-9AC1-DF1E6A2E2CAA},2020/02/07 21:12:12+00,Payne.Ringling,1455.09696287619,122426.874383558
3375,SF-LOW,,,, , ,0,618.1378223,0.31,{9E68BE79-AF51-40F2-868C-B3EDB449EE7E},2020/02/07 21:12:12+00,Payne.Ringling,618.137749185733,13354.0271443153
3376,SF-VL,,,, , ,0,2177.57866511,3.49,{CE195237-9365-493C-9207-F956841DFFE5},2020/02/07 21:12:12+00,Payne.Ringling,2123.29722403435,152179.411170723
3377,MF-MOD,,,, , ,0,1618.26376018,3.14,{21A3F145-2FA3-4304-A816-9DFE0D88BABE},2020/02/07 21:12:12+00,Payne.Ringling,1618.2640376622,136688.991531528
3378,SF-VL,,,, , ,0,1863.55863597,3.56,{DC95B575-0031-467B-A459-D79EC1C13D56},2020/02/07 21:12:12+00,Payne.Ringling,1863.55912464601,154952.762349676
3379,MF-MOD,,,,Yes, ,0,728.673588,0.67,{D8ACD435-82C1-4608-A757-760F84DF6273},2020/02/07 21:12:12+00,Payne.Ringling,728.673154614015,29066.8509956222
3380,SF-LOW,,,, , ,0,2620.63283261,6.12,{E6F03F0D-BECB-4A2B-BF10-64EE12510613},2020/02/07 21:12:12+00,Payne.Ringling,2620.6325992379,266470.363732838
3381,COI,,,, , ,0,874.32194696,0.92,{D865C53F-905C-4F4A-9A93-FCFE9B0C9FA9},2020/02/07 21:12:12+00,Payne.Ringling,874.321699974644,40133.0718281178
3382,SF-LOW,,,, , ,0,1737.33962117,3.6,{53EFF4AF-BE69-499E-9B21-3C4B2BBCF2A2},2020/02/07 21:12:12+00,Payne.Ringling,1737.3397552549,156683.303086419
3383,SF-LOW,,,, , ,0,1400.50018529,2.29,{4E0E1DCE-52DC-4E00-8D1C-0E87678A0279},2020/02/07 21:12:12+00,Payne.Ringling,1400.50015802934,99870.3141155831
3384,COI,,,, , ,0,1317.68282216,1.98,{A972B2A7-9715-40EE-B788-AF9F38733177},2020/02/07 21:12:12+00,Payne.Ringling,1317.68304499933,86433.7467125587
3385,OPEN,,,, , ,0,2163.39870469,6.51,{EDD7A5F8-02D8-4C1A-8F6D-ED88C817C616},2020/02/07 21:12:12+00,Payne.Ringling,2163.39894971335,283538.190711855
3386,MF-MOD,,,, , ,0,1420.05862264,2.59,{CF145D37-C57A-48FB-AAE2-90CDFDA5D2DD},2020/02/07 21:12:12+00,Payne.Ringling,1420.05833512976,112824.918983273
3387,MF-MOD,,,,Yes, ,0,686.73018694,0.55,{41BF6B46-D9E6-4C29-981D-25F6C43CFD2E},2020/02/07 21:12:12+00,Payne.Ringling,686.729966673208,23880.9787636071
3388,SF-LOW,,,, , ,0,2599.01531525,6.38,{13745D54-B728-4970-90BB-86C56D18A3C6},2020/02/07 21:12:12+00,Payne.Ringling,2599.01471395121,277843.281561345
3389,COI,,,, , ,0,864.82736945,0.91,{435667E5-E38B-4FA3-AA22-050EB31BB3D5},2020/02/07 21:12:12+00,Payne.Ringling,864.826437646238,39827.2374773081
3390,SF-LOW,,,, , ,0,1146.73950959,1.88,{629DF91D-AA47-4571-AAED-CAB7ECE256D3},2020/02/07 21:12:12+00,Payne.Ringling,1146.73984832459,82014.2128094992
3391,SF-LOW,,,, , ,0,1744.31235415,3.78,{5B414860-7073-4D37-A653-D119DD654FDE},2020/02/07 21:12:12+00,Payne.Ringling,1744.31288726451,164697.388089666
3392,SF-LOW,,,, , ,0,858.45549955,0.97,{28A5B71F-41DE-4B73-A5C9-21670955C5B4},2020/02/07 21:12:12+00,Payne.Ringling,858.455232026272,42167.5432263552
3393,SF-VL,,,, , ,0,1269.68938819,2.31,{A207B8B2-ED35-40B4-AF0A-4FCA397FB95D},2020/02/07 21:12:12+00,Payne.Ringling,1269.68945950949,100612.783345406
3394,SF-VL,,,, , ,0,1151.00682256,1.87,{C7ED1BA4-04F2-4FCC-BB48-6348582F6F2D},2020/02/07 21:12:12+00,Payne.Ringling,1151.00673764638,81267.6641426103
3395,SF-VL,,,, , ,0,1150.83307839,1.86,{F14935D0-FD86-48BA-B5A5-B15C90064E97},2020/02/07 21:12:12+00,Payne.Ringling,1150.83307162889,81237.6709066167
3396,SF-VL,,,, , ,0,1150.79712677,1.87,{24378A64-861B-4309-8CFA-8D1F118A8353},2020/02/07 21:12:12+00,Payne.Ringling,1150.79686994605,81241.9858444595
3397,SF-VL,,,, , ,0,1815.45271192,3.29,{33DC3EF9-57E4-4817-BB07-3CC464411A33},2020/02/07 21:12:12+00,Payne.Ringling,1815.45289140695,143333.891176128
3398,OPEN,,,, , ,0,683.9978295,0.41,{A3220EDC-FA9A-4215-9A46-A14699335E33},2020/02/07 21:12:12+00,Payne.Ringling,683.997369063076,17810.4800939258
3399,MF-MOD,,,,Yes, ,0,741.01370266,0.7,{DEF7DB66-A2A1-486A-B316-FFD67A460942},2020/02/07 21:12:12+00,Payne.Ringling,741.01398951357,30505.9919908022
3400,MF-MOD,,,, , ,0,1120.07414609,1.76,{83B5D106-21B6-44CE-8E6B-10D3BFDEC8B0},2020/02/07 21:12:12+00,Payne.Ringling,1120.07462294647,76811.7946123385
3401,COI,,,, , ,0,1070.0932376,1.61,{597AB24A-D53A-481A-82FC-B62206924DEA},2020/02/07 21:12:12+00,Payne.Ringling,1070.09345906613,70302.3670636294
3402,RR,,,, , ,0,1659.23376367,3.64,{97B528E0-6B22-4714-A1D9-429D137DDB5D},2020/02/07 21:12:12+00,Payne.Ringling,1659.23339067578,158370.966230607
3403,OPEN,,,, , ,0,1903.4312332,4.05,{FF7660E8-D51A-4EF5-8CAA-3CD2F86AB20C},2020/02/07 21:12:12+00,Payne.Ringling,1903.43133653065,176202.767375798
3404,MF-MOD,,,,Yes, ,0,919.08824182,1.2,{CF0A3373-D594-4E7A-B4F0-B9DCA6A9F452},2020/02/07 21:12:12+00,Payne.Ringling,919.08838998621,52459.286974267
